,Diameter (km),Long,Lat,tag
1608,16.1293079009,-22.7516262113,-28.3229079118,standard
1609,6.00657879797,-22.8393536048,-28.7651665363,standard
1610,7.84219845497,-25.2094981808,-29.1656931673,?
1611,6.72275802296,-27.0566123188,-29.1352844209,?
1612,5.74809424929,-29.2312720966,-29.3133927927,standard
1613,7.94026218656,-31.365097272,-28.6591703346,standard
1614,6.63128004042,-32.5710212718,-29.4202578157,standard
1615,8.62113944895,-27.8263880132,-30.6470335273,standard
1616,14.9729726551,-31.703937589,-30.1205278041,standard
1617,5.48308442213,-31.6917740904,-31.3603358356,?
1618,6.59912010595,-29.3476941542,-31.1509498961,?
1619,13.5163898338,-25.0756996967,-31.1500810748,standard
1620,5.88921358281,-22.4231881899,-31.7495677894,?
1621,5.25885679538,-31.4336228818,-33.4991066062,standard
1622,8.52222552677,-33.1463983377,-33.6776168963,?
1623,14.2030274124,-33.0479099018,-34.0254041856,?
1624,6.35905582909,-33.0709931289,-34.2900918571,standard
1625,5.91405792101,-28.6025438601,-32.7612539597,?
1626,11.6801493835,-28.5825275149,-33.0787903186,?
1627,12.7205308102,-25.6951326079,-34.6948177735,standard
1628,8.83086099444,-25.5597110086,-34.3039417934,standard
1629,9.73031412206,-25.319645446,-34.8825613545,standard
1630,6.84732766591,-22.4973362043,-32.8035320275,standard
1631,7.31178901579,-22.5173416679,-35.6781632508,standard
1632,9.64815942984,-25.64588839,-35.367309125,?
1633,8.86049704078,-25.6689716172,-35.6843187781,standard
1634,7.06266350922,-25.972131334,-36.0890446944,standard
1635,6.43601378643,-26.5230510224,-35.8212792593,standard
1636,7.03530930705,-26.721566776,-36.964668445,standard
1637,7.63073697131,-25.8197820347,-37.3386167251,standard
1638,6.39729930563,-25.6751271444,-37.4832716153,standard
1639,7.37066297291,-29.4961706816,-37.3678554795,?
1640,10.8108083831,-31.676766208,-35.3488425432,standard
1641,14.4666338453,-30.9811916294,-36.6461199101,?
1642,7.6300347169,-31.2443404191,-37.3678554795,standard
1643,10.7359569556,-32.4569792863,-35.676624369,standard
1644,9.99067435488,-33.1910259102,-36.964668445,standard
1645,9.17353562957,-32.1045753515,-37.1216343897,standard
1646,6.11378587688,-33.0017434474,-37.543288006,standard
1647,13.8433927339,-32.3184799233,-37.5263603061,standard
1648,11.7108392228,-30.84577003,-38.5174001925,?
1649,5.03947720125,-30.6226321673,-38.5635666468,?
1650,10.0814885813,-30.9042475388,-39.0006090812,standard
1651,5.08047612431,-28.1419546877,-38.5435611832,standard
1652,5.73136930749,-26.9554768113,-39.0390811264,standard
1653,7.29782210211,-26.5492120132,-37.8987697044,standard
1654,11.3669932364,-26.4568791045,-38.3358121387,standard
1655,6.12043420293,-26.2152746601,-39.5176733697,standard
1656,15.1453822038,-26.595982663,-40.173114475,standard
1657,7.42448414057,-28.5343695496,-40.1224539215,standard
1658,10.1513207831,-28.1788878512,-40.5548797105,standard
1659,14.631576389,-24.4286328773,-37.9972581403,standard
1660,8.46352342583,-24.6748539671,-38.6897549553,standard
1661,9.68761209893,-24.4809548589,-39.2422135255,standard
1662,18.4929194877,-22.1772487876,-39.0852475808,standard
1663,11.305117929,-22.6650743217,-39.6069285148,standard
1664,6.13389815825,-28.9390954659,-40.6995346007,standard
1665,10.2396167899,-28.9344788205,-41.618247042,?
1666,5.31669284232,-31.6367552809,-41.1488880896,standard
1667,11.3188857979,-21.8677701694,-33.5697833868,standard
1668,14.6058642218,-19.3721991439,-33.1947914972,standard
1669,7.40699322993,-15.2060392502,-32.750426108,?
1670,6.12506443265,-14.4607428696,-33.6700937172,?
1671,5.28252378006,-13.9648160956,-33.3504131313,standard
1672,11.774025235,-12.7085932654,-33.0963561261,standard
1673,6.31490504602,-10.8758204049,-33.5510337923,?
1674,19.7576178962,-11.0105124701,-34.0154451147,?
1675,15.8621063812,-10.1925136669,-33.9107963919,?
1676,7.71109231866,-10.7638036014,-35.2546471245,?
